open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1654041600000,10.347,10.395,10.081,10.106,4803383.9,1654055999999,49213680.8208,106342,2361226.7,24199119.4096,0
1654056000000,10.106,10.494,10.026,10.290,6216482.5,1654070399999,63952295.4924,118295,3025322.0,31124564.2934,0
1654070400000,10.296,10.581,10.223,10.389,5682332.2,1654084799999,58995982.8464,111189,2895372.1,30068437.1488,0
1654084800000,10.389,10.743,9.986,10.021,11656644.0,1654099199999,120610627.8372,221484,5491391.0,56936297.2929,0
1654099200000,10.019,10.020,9.568,9.600,11292832.0,1654113599999,110756718.2797,191070,5560703.1,54547575.6161,0
1654113600000,9.599,9.614,9.250,9.450,6572767.0,1654127999999,62020402.3700,135909,3319991.1,31337646.4475,0
1654128000000,9.450,9.571,9.284,9.404,4488493.8,1654142399999,42326396.9423,101484,2196899.1,20723210.4748,0
1654142400000,9.404,9.536,9.340,9.479,2735255.0,1654156799999,25818056.4466,72224,1394466.7,13158021.2559,0
1654156800000,9.479,9.637,9.426,9.614,3391705.9,1654171199999,32258772.4491,84457,1721581.7,16378783.2071,0
1654171200000,9.615,9.663,9.367,9.589,6903088.7,1654185599999,65713862.0576,150264,3496942.0,33291265.9413,0
1654185600000,9.592,9.948,9.561,9.860,5434040.7,1654199999999,52832346.2758,128506,2798348.4,27207299.8455,0
1654200000000,9.858,10.066,9.803,9.872,4089914.4,1654214399999,40528064.1499,96798,2087871.8,20701279.4299,0
1654214400000,9.872,9.912,9.721,9.791,2762442.5,1654228799999,27125449.7938,72349,1380280.1,13560167.5661,0
1654228800000,9.791,9.904,9.739,9.768,2307251.3,1654243199999,22625781.7814,63415,1188576.4,11654532.6211,0
1654243200000,9.767,9.838,9.287,9.322,8040377.6,1654257599999,76352214.9506,153785,3887219.4,36908589.3782,0
1654257600000,9.322,9.408,9.184,9.247,7390763.5,1654271999999,68658750.9344,142640,3537425.7,32868554.5359,0
1654272000000,9.247,9.443,9.220,9.314,3702351.2,1654286399999,34590092.1217,82816,1837534.3,17163322.5016,0
1654286400000,9.315,9.497,9.283,9.363,2645814.8,1654300799999,24844356.2099,61725,1420073.4,13334571.9736,0
1654300800000,9.364,9.415,9.088,9.203,3820932.2,1654315199999,35299819.2302,79601,1819739.6,16815283.7029,0
1654315200000,9.205,9.409,9.195,9.376,2167789.2,1654329599999,20235052.5744,56085,1176898.2,10986038.2963,0
1654329600000,9.377,9.455,9.293,9.317,2011739.5,1654343999999,18859466.5799,54167,968132.8,9077033.5796,0
1654344000000,9.318,9.483,9.193,9.423,3957230.4,1654358399999,37004520.0948,88413,2027472.3,18969602.3274,0
1654358400000,9.423,9.476,9.336,9.368,2225747.1,1654372799999,20937778.6812,55762,1155320.1,10870348.9745,0
1654372800000,9.367,9.555,9.355,9.441,2377712.1,1654387199999,22450440.2384,58540,1259380.3,11891055.1913,0
1654387200000,9.439,9.483,9.251,9.381,2512926.3,1654401599999,23489789.8819,59423,1204334.4,11261153.4036,0
1654401600000,9.381,9.397,9.301,9.307,1685212.1,1654415999999,15744800.4442,42802,817693.0,7639882.9597,0
1654416000000,9.306,9.373,9.236,9.318,2263713.4,1654430399999,21071306.7870,53206,1058646.5,9854076.2652,0
1654430400000,9.317,9.453,9.263,9.443,2243011.8,1654444799999,20954225.1500,54198,1190309.8,11122284.4526,0
1654444800000,9.442,9.536,9.362,9.493,3500224.3,1654459199999,33121232.0259,72043,1761885.6,16670862.7989,0
1654459200000,9.494,9.546,9.307,9.342,2840311.9,1654473599999,26778487.7296,59007,1368827.8,12903551.1043,0
1654473600000,9.341,9.847,9.310,9.814,5597639.4,1654487999999,53986004.3205,115466,2870918.7,27692420.3430,0
1654488000000,9.815,9.880,9.683,9.860,3835246.8,1654502399999,37556213.8740,80487,1901059.5,18624603.8190,0
1654502400000,9.861,9.929,9.761,9.768,3325040.4,1654516799999,32795629.7823,77822,1596035.1,15747147.7188,0
1654516800000,9.769,9.855,9.613,9.696,5523716.5,1654531199999,53734995.7921,120236,2693144.9,26205967.9289,0
1654531200000,9.697,9.703,9.434,9.564,4464996.4,1654545599999,42525711.7936,101614,2100746.1,20006245.2246,0
1654545600000,9.565,9.569,9.383,9.495,2858803.3,1654559999999,27078561.8267,70098,1387245.4,13142609.5341,0
1654560000000,9.495,9.503,8.825,9.080,10467296.9,1654574399999,94991023.7419,211316,5066417.8,45965687.5566,0
1654574400000,9.081,9.131,9.020,9.065,2902861.0,1654588799999,26334622.2410,71417,1449798.9,13155546.6847,0
1654588800000,9.065,9.155,8.944,8.994,3663083.6,1654603199999,33151345.9840,76339,1718235.5,15555100.3298,0
1654603200000,8.994,9.222,8.925,9.100,5303427.3,1654617599999,48108567.0302,99403,2505866.8,22737156.4242,0
1654617600000,9.100,9.445,9.038,9.327,4391153.5,1654631999999,40535058.0686,91859,2152403.6,19872657.3542,0
1654632000000,9.327,9.495,8.969,9.216,6486842.9,1654646399999,60243377.9392,135386,3239049.3,30106533.9367,0
1654646400000,9.216,9.388,8.958,9.023,5012439.1,1654660799999,45952430.8840,101454,2456105.2,22519970.2813,0
1654660800000,9.023,9.205,8.961,9.136,4128411.9,1654675199999,37545832.3963,74210,2115770.5,19242679.4840,0
1654675200000,9.138,9.176,9.039,9.085,2902881.1,1654689599999,26439225.5988,56600,1356164.1,12354166.2149,0
1654689600000,9.085,9.235,8.963,9.134,4724753.0,1654703999999,43019103.3571,93064,2225963.7,20278819.7657,0
1654704000000,9.133,9.157,8.879,9.006,3582093.4,1654718399999,32320143.8064,78793,1634452.0,14751188.3075,0
1654718400000,9.006,9.111,8.951,8.995,1874955.8,1654732799999,16939968.9777,49121,973325.0,8793580.1265,0
1654732800000,8.995,9.104,8.900,9.081,2401499.1,1654747199999,21595712.3360,60721,1158356.4,10417609.1581,0
1654747200000,9.081,9.298,9.051,9.237,3408110.3,1654761599999,31240434.2339,75683,1761592.0,16147793.5924,0
1654761600000,9.237,9.374,9.156,9.170,4041762.2,1654775999999,37427678.6328,89821,1866075.6,17281152.9539,0
1654776000000,9.170,9.364,9.065,9.256,6558630.2,1654790399999,60389503.4927,131513,3220123.3,29652787.0396,0
1654790400000,9.255,9.462,9.158,9.180,5651077.9,1654804799999,52775196.2192,115035,2734919.7,25554626.5379,0
1654804800000,9.180,9.315,9.147,9.227,2499674.9,1654819199999,23077597.5979,67249,1232968.6,11383157.1189,0
1654819200000,9.227,9.364,9.000,9.265,4853682.2,1654833599999,44566497.7711,109821,2370036.1,21782611.9371,0
