open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,0.12313,0.12338,0.12301,0.12334,35937057,1711943999999,4427685.39033,17702,17977739,2215151.69081,0
1711944000000,0.12334,0.12341,0.12121,0.12173,159853084,1711958399999,19493616.30358,51060,74916929,9132709.77835,0
1711958400000,0.12172,0.12174,0.12106,0.12146,71895456,1711972799999,8731283.92519,26854,34037679,4134155.28355,0
1711972800000,0.12146,0.12173,0.11977,0.12008,135243960,1711987199999,16329493.09572,42428,63301997,7641959.59084,0
1711987200000,0.12007,0.12082,0.11987,0.12080,63577494,1712001599999,7642716.81321,24909,35505352,4268925.32908,0
1712001600000,0.12079,0.12087,0.12062,0.12062,33524044,1712015999999,4048866.23702,15602,16465543,1988754.66758,0
1712016000000,0.12063,0.12068,0.11832,0.11834,168404869,1712030399999,20085617.21294,52589,78917865,9410508.36344,0
1712030400000,0.11834,0.11834,0.11701,0.11770,134495411,1712044799999,15831038.56433,47517,70779080,8330125.44216,0
1712044800000,0.11771,0.11778,0.11605,0.11650,145489566,1712059199999,16981015.10637,50458,70490700,8227324.77414,0
1712059200000,0.11650,0.11667,0.11580,0.11593,113691810,1712073599999,13219409.36979,38455,55608420,6466639.69738,0
1712073600000,0.11592,0.11662,0.11573,0.11645,77636406,1712087999999,9019312.69020,29459,38585269,4482835.15594,0
1712088000000,0.11645,0.11690,0.11631,0.11667,57727012,1712102399999,6732335.77287,24525,31845559,3713620.69802,0
1712102400000,0.11666,0.11726,0.11552,0.11725,111783290,1712116799999,13015630.35121,37551,57217268,6663660.01350,0
1712116800000,0.11723,0.11774,0.11707,0.11771,56783378,1712131199999,6670098.21330,27967,30576971,3591616.84707,0
1712131200000,0.11770,0.11858,0.11764,0.11797,206468319,1712145599999,24410354.19574,59725,105110848,12427034.89109,0
1712145600000,0.11797,0.11804,0.11715,0.11754,104198740,1712159999999,12256151.84884,35107,50826842,5978037.18895,0
1712160000000,0.11754,0.11790,0.11673,0.11715,74299127,1712174399999,8710424.14838,28461,36527913,4282865.90502,0
1712174400000,0.11714,0.11738,0.11654,0.11720,42667186,1712188799999,4992365.45084,15597,22538720,2637470.44348,0
1712188800000,0.11719,0.11808,0.11705,0.11737,78001909,1712203199999,9169552.72858,26149,36863500,4333560.26517,0
1712203200000,0.11738,0.11779,0.11689,0.11732,63650867,1712217599999,7467328.13501,26536,30178280,3541238.50929,0
