open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1656633600000,53.80,56.47,53.35,53.46,934460.746,1656647999999,51166980.45789,121872,453745.703,24860231.29957,0
1656648000000,53.45,53.52,50.29,51.33,963807.169,1656662399999,50032647.66745,116208,461332.622,23929729.32723,0
1656662400000,51.32,51.85,50.00,50.74,640683.310,1656676799999,32653475.52077,82526,338336.576,17244460.60647,0
1656676800000,50.74,51.62,50.23,50.56,654884.513,1656691199999,33297233.70051,76987,318735.048,16210223.08254,0
1656691200000,50.56,51.68,50.41,51.49,367501.108,1656705599999,18790041.62985,46269,192291.059,9836239.72582,0
1656705600000,51.49,52.16,50.73,51.16,346679.259,1656719999999,17850975.28359,47888,173367.983,8930402.76871,0
1656720000000,51.16,51.63,50.34,50.63,491177.254,1656734399999,25044251.68548,70674,237279.432,12101911.66658,0
1656734400000,50.63,51.39,50.57,50.67,258488.282,1656748799999,13185398.75126,33813,134089.682,6840572.79455,0
1656748800000,50.67,50.91,49.71,50.63,411775.428,1656763199999,20746584.68967,58339,191923.174,9670873.62885,0
1656763200000,50.63,50.89,49.79,50.06,452258.616,1656777599999,22750715.21082,54381,217953.980,10965369.30963,0
1656777600000,50.06,50.82,49.86,50.57,336624.987,1656791999999,16949724.61787,43101,173774.655,8751159.48901,0
1656792000000,50.56,50.97,50.12,50.51,220899.395,1656806399999,11169804.46177,33259,106770.231,5401390.41533,0
1656806400000,50.51,50.63,50.00,50.41,229244.659,1656820799999,11532034.28796,31090,106285.536,5347170.25263,0
1656820800000,50.41,50.67,49.07,50.05,511023.246,1656835199999,25507284.36486,64807,237943.591,11877281.19265,0
1656835200000,50.05,50.30,49.59,50.12,308706.307,1656849599999,15413002.74791,39142,153681.001,7675067.76327,0
1656849600000,50.13,50.29,49.10,49.43,309953.726,1656863999999,15369134.84781,43390,138696.242,6875948.49567,0
1656864000000,49.42,51.35,49.36,51.02,382203.058,1656878399999,19243523.53217,46613,205823.920,10366610.14971,0
1656878400000,51.02,52.15,50.64,50.92,515993.378,1656892799999,26392772.58694,63056,251830.793,12884306.60577,0
1656892800000,50.91,51.13,49.65,49.92,322980.859,1656907199999,16274127.24977,46429,162583.840,8197336.10026,0
1656907200000,49.92,50.18,49.70,49.88,200997.251,1656921599999,10044056.84258,24800,105379.921,5265494.75430,0
1656921600000,49.88,51.63,49.76,51.44,425919.670,1656935999999,21541537.86170,51497,214188.140,10832175.21447,0
1656936000000,51.44,52.12,50.67,51.17,551398.595,1656950399999,28262074.34652,71371,284806.874,14599856.42848,0
1656950400000,51.18,51.84,51.05,51.38,271950.793,1656964799999,13981608.34844,39878,139595.760,7178505.42916,0
1656964800000,51.38,52.39,51.11,52.23,346386.713,1656979199999,17926426.64858,42670,183976.483,9523213.99223,0
1656979200000,52.22,52.46,51.30,51.78,343402.124,1656993599999,17835853.21166,39052,157817.562,8198836.18184,0
1656993600000,51.79,52.44,51.44,51.84,362159.455,1657007999999,18829982.36959,40907,189644.900,9862817.54711,0
1657008000000,51.84,51.84,49.40,49.53,680111.297,1657022399999,34286436.47305,82025,298599.020,15054640.79143,0
1657022400000,49.53,49.56,47.86,48.31,887936.540,1657036799999,43053541.32203,102767,416485.014,20198363.83503,0
1657036800000,48.30,50.91,48.12,50.50,756705.402,1657051199999,37324748.04083,79023,380629.966,18768289.84686,0
1657051200000,50.49,51.36,49.58,49.67,522257.681,1657065599999,26359744.75194,58865,255985.079,12923695.59083,0
1657065600000,49.66,50.24,48.90,49.80,442012.812,1657079999999,21896793.72589,54209,214906.662,10645645.01562,0
1657080000000,49.79,51.20,49.57,49.98,565515.778,1657094399999,28382227.19774,61102,293125.575,14713992.01529,0
1657094400000,49.98,50.53,49.78,50.02,340035.566,1657108799999,17037066.18430,42902,161803.885,8108896.72845,0
1657108800000,50.03,50.43,49.52,49.90,439223.480,1657123199999,21910129.65431,53691,197305.120,9846948.92936,0
1657123200000,49.90,50.44,49.56,50.07,443797.863,1657137599999,22180449.75351,52112,210647.598,10529627.58867,0
1657137600000,50.07,50.74,49.91,50.32,306973.936,1657151999999,15448364.55504,38348,155372.522,7819219.99897,0
1657152000000,50.32,50.57,49.81,49.99,267814.801,1657166399999,13427685.59563,35679,132547.826,6645363.80339,0
1657166400000,49.98,50.09,49.75,50.01,237695.574,1657180799999,11863863.74922,30631,123433.200,6161769.31526,0
1657180800000,50.01,50.54,49.88,50.17,332192.806,1657195199999,16672444.45666,37639,168566.598,8460333.71964,0
1657195200000,50.16,51.62,49.84,51.15,634196.271,1657209599999,32199240.00599,72665,319981.944,16250448.00096,0
1657209600000,51.15,52.09,51.15,52.01,528534.869,1657223999999,27252450.43919,68337,282989.485,14595453.63751,0
1657224000000,52.01,52.62,51.39,52.13,385836.146,1657238399999,20031017.29873,52785,213628.074,11095709.74253,0
1657238400000,52.13,53.96,51.82,53.56,668166.409,1657252799999,35466308.94690,79737,343325.507,18223708.88285,0
1657252800000,53.55,53.78,52.57,52.87,349740.946,1657267199999,18571394.24180,48744,158982.486,8441349.27464,0
1657267200000,52.87,53.01,51.50,51.83,481301.494,1657281599999,25047670.31561,64044,247182.302,12863207.86279,0
1657281600000,51.84,52.47,50.74,52.10,850595.248,1657295999999,43883163.27233,99952,402954.966,20802177.69536,0
1657296000000,52.11,52.38,51.25,51.96,472204.911,1657310399999,24443841.80323,57140,234930.949,12164290.04368,0
1657310400000,51.97,52.36,51.08,51.30,290659.633,1657324799999,15071332.58202,39664,145211.866,7528225.27181,0
1657324800000,51.29,52.14,51.28,51.86,358931.645,1657339199999,18579098.66856,51290,180261.372,9332204.54326,0
1657339200000,51.86,52.45,51.65,52.34,210768.613,1657353599999,10975101.43992,33529,108980.557,5676409.35749,0
1657353600000,52.34,52.49,51.53,51.71,305859.936,1657367999999,15966622.54078,38850,148994.431,7780438.55822,0
1657368000000,51.70,52.36,51.58,52.17,230697.696,1657382399999,11999996.44017,39512,114748.133,5969390.37078,0
1657382400000,52.17,53.81,52.13,53.27,531934.958,1657396799999,28223175.37131,69459,280102.684,14858487.63341,0
1657396800000,53.28,54.83,53.09,54.05,419612.821,1657411199999,22609578.35560,49872,213744.612,11517466.31375,0
1657411200000,54.05,54.50,53.39,53.90,575984.172,1657425599999,31037207.56057,69937,279298.233,15051166.15888,0
1657425600000,53.90,55.03,53.64,54.60,1249813.962,1657439999999,68250726.42956,108182,622509.211,33997826.44075,0
1657440000000,54.59,54.69,53.80,54.50,703306.984,1657454399999,38155470.00811,72886,356141.573,19325739.17511,0
1657454400000,54.50,54.70,51.84,51.86,1108572.251,1657468799999,58926824.20566,116133,555370.247,29502191.13534,0
1657468800000,51.86,52.24,50.60,51.40,800125.530,1657483199999,41261960.12869,84675,368972.637,19032209.37686,0
1657483200000,51.42,53.09,51.19,52.09,654910.415,1657497599999,34135289.27040,68816,326377.142,17010384.98348,0
1657497600000,52.08,52.23,50.97,51.38,467707.593,1657511999999,24105725.68853,60423,242248.632,12486356.68569,0
1657512000000,51.37,51.45,50.50,50.90,365730.656,1657526399999,18646420.55124,49876,182038.110,9282621.30225,0
1657526400000,50.91,51.30,50.75,50.79,317573.241,1657540799999,16214307.79943,46838,154865.782,7908506.82293,0
1657540800000,50.80,51.32,50.05,50.48,528450.180,1657555199999,26723129.42227,72699,261618.727,13232149.01915,0
1657555200000,50.48,51.04,50.43,50.59,315649.622,1657569599999,16004637.24637,44077,153399.013,7778184.91677,0
1657569600000,50.59,50.77,48.20,48.65,517585.352,1657583999999,25511577.08502,69264,229235.372,11298555.17299,0
1657584000000,48.65,49.31,48.22,48.68,385416.845,1657598399999,18801475.31636,51703,183248.530,8941835.16415,0
1657598400000,48.67,49.13,48.04,48.27,309905.683,1657612799999,15067701.25658,41049,140509.213,6836328.96596,0
1657612800000,48.26,48.53,47.46,48.16,422364.343,1657627199999,20257352.17038,55973,193750.519,9295926.28826,0
1657627200000,48.17,48.77,47.93,48.49,425959.146,1657641599999,20599260.29114,56666,215732.023,10435766.03465,0
1657641600000,48.48,48.94,47.30,47.54,401366.234,1657655999999,19323150.69386,50292,205885.451,9905518.01535,0
1657656000000,47.53,48.12,47.21,47.28,270157.437,1657670399999,12885304.37513,37430,130447.693,6222916.43405,0
1657670400000,47.27,48.25,46.71,47.83,318634.234,1657684799999,15154364.49016,44048,156548.405,7450336.10542,0
1657684800000,47.83,48.85,47.83,48.82,269765.315,1657699199999,13044019.78097,38148,135396.235,6548068.82807,0
1657699200000,48.82,49.07,48.50,48.77,318693.366,1657713599999,15546091.21129,45713,151890.610,7410804.42646,0
1657713600000,48.77,49.49,46.20,47.69,1332233.933,1657727999999,63268537.13042,152935,671644.168,31901244.25535,0
1657728000000,47.68,48.84,47.35,48.21,460253.357,1657742399999,22185672.91117,59104,227686.758,10973658.31806,0
1657742400000,48.20,49.71,48.15,49.50,340184.165,1657756799999,16646848.03471,47611,183012.006,8958500.51935,0
1657756800000,49.50,49.80,49.23,49.31,267177.210,1657771199999,13212150.41333,43794,144612.224,7152837.01742,0
1657771200000,49.32,49.47,48.62,48.94,253209.847,1657785599999,12413409.30939,39881,127263.603,6240701.07598,0
1657785600000,48.94,49.11,47.92,48.32,362578.457,1657799999999,17517371.93615,53923,174507.177,8429780.14516,0
1657800000000,48.32,50.07,48.00,49.95,524626.719,1657814399999,25638426.04698,69212,287070.246,14035160.73836,0
1657814400000,49.94,51.74,49.35,50.98,653191.167,1657828799999,33059540.73676,88349,332491.277,16826255.64839,0
1657828800000,50.99,51.36,50.71,51.29,227976.927,1657843199999,11640484.62985,32596,118002.483,6026185.76394,0
1657843200000,51.29,51.93,50.61,51.34,327251.045,1657857599999,16751062.95465,47686,162957.522,8341108.99847,0
1657857600000,51.34,51.54,50.62,51.19,266117.168,1657871999999,13596217.16903,37440,130967.857,6692708.04918,0
1657872000000,51.19,51.69,50.80,50.88,373077.067,1657886399999,19118878.00328,56397,184939.834,9478623.25037,0
1657886400000,50.88,52.73,50.70,51.58,588242.890,1657900799999,30436766.87195,82627,295603.249,15292928.98896,0
1657900800000,51.57,52.36,51.09,52.29,466187.158,1657915199999,24082793.49717,56891,224773.093,11615974.80517,0
1657915200000,52.30,52.73,51.49,51.75,290022.385,1657929599999,15088444.10047,41934,143576.912,7471269.61975,0
1657929600000,51.74,51.86,51.03,51.43,193466.032,1657943999999,9949902.61039,35121,95275.675,4899474.69421,0
1657944000000,51.44,51.85,51.04,51.17,272298.827,1657958399999,14001968.60162,30625,135121.848,6949328.93679,0
1657958400000,51.18,51.57,51.16,51.35,184802.705,1657972799999,9495427.84496,27914,102376.413,5260325.50334,0
1657972800000,51.35,52.55,51.33,52.41,403458.198,1657987199999,21036215.21642,50005,224430.241,11698913.65912,0
1657987200000,52.40,54.83,52.38,54.24,809252.410,1658001599999,43776909.63011,97997,421044.224,22769943.23886,0
1658001600000,54.23,55.55,53.59,55.06,377306.589,1658015999999,20576726.08075,50506,203798.075,11123132.06305,0
1658016000000,55.05,56.24,54.58,55.53,396512.268,1658030399999,21917184.37577,53660,207290.136,11462374.69832,0
1658030400000,55.52,56.35,55.24,55.73,356775.779,1658044799999,19879962.25995,48613,177991.880,9920448.43935,0
1658044800000,55.73,55.95,54.80,55.36,373995.212,1658059199999,20693027.23747,49850,178801.764,9894189.81984,0
1658059200000,55.37,55.83,54.53,55.34,384018.869,1658073599999,21204127.33922,54882,191730.516,10586783.18206,0
1658073600000,55.35,56.18,54.32,55.78,670279.740,1658087999999,37100224.82341,75935,341550.791,18910916.81553,0
1658088000000,55.78,57.00,55.47,55.75,448963.617,1658102399999,25255101.18022,60393,223172.676,12558964.79141,0
1658102400000,55.73,57.95,55.20,57.33,766921.879,1658116799999,43682116.96940,88195,397116.650,22614202.00745,0
1658116800000,57.34,58.87,57.08,57.88,535569.725,1658131199999,31117813.11226,71626,278126.869,16162035.84529,0
1658131200000,57.88,58.54,57.23,57.83,495185.243,1658145599999,28681982.94147,67702,254855.820,14762254.33538,0
1658145600000,57.83,59.31,57.07,58.96,496950.214,1658159999999,28866737.28487,69807,246745.129,14345191.00368,0
1658160000000,58.96,59.15,55.84,56.51,591393.988,1658174399999,33832286.40102,82336,282317.101,16148045.37873,0
1658174400000,56.53,58.85,56.32,58.55,395952.923,1658188799999,22747055.73912,58583,199111.964,11439046.38598,0
1658188800000,58.55,59.61,56.20,56.30,711245.890,1658203199999,40938629.57379,99629,347633.975,20018263.47370,0
1658203200000,56.31,57.20,55.78,56.46,493747.212,1658217599999,27895389.58886,62002,250406.231,14147716.70635,0
1658217600000,56.45,57.40,56.28,56.91,367775.177,1658231999999,20908819.98816,54897,176564.786,10038579.16127,0
1658232000000,56.91,58.12,56.44,57.95,714503.585,1658246399999,40986581.16757,102797,336437.118,19306605.47347,0
1658246400000,57.95,58.98,57.63,58.20,579674.947,1658260799999,33804468.25351,83560,283630.934,16544199.51208,0
1658260800000,58.20,58.97,57.67,57.87,303168.918,1658275199999,17703814.58629,49119,142042.552,8299361.61558,0
1658275200000,57.88,58.65,56.91,58.35,424157.026,1658289599999,24503033.93830,57823,205622.786,11884443.78549,0
1658289600000,58.36,59.28,57.80,57.82,474445.626,1658303999999,27822124.08289,63069,228781.476,13418134.00219,0
1658304000000,57.82,58.79,57.06,58.50,510819.891,1658318399999,29610033.01034,69655,249856.067,14485842.91346,0
1658318400000,58.49,61.73,58.00,60.93,1195201.905,1658332799999,71918560.26159,146379,614964.632,37015238.38026,0
1658332800000,60.93,61.02,58.81,58.87,946283.925,1658347199999,56629738.24449,108134,448348.705,26835331.90358,0
1658347200000,58.88,59.11,56.34,57.16,826740.733,1658361599999,47408411.09577,111644,396814.137,22744909.34285,0
1658361600000,57.16,57.88,55.22,55.66,648205.748,1658375999999,36497215.15662,81558,311810.577,17562665.12966,0
1658376000000,55.66,56.75,55.11,56.34,395227.358,1658390399999,22153844.51130,56282,197762.609,11091301.82725,0
1658390400000,56.34,56.69,55.33,55.86,445324.058,1658404799999,24982531.49786,59261,227069.387,12740641.61962,0
1658404800000,55.85,56.89,55.61,56.47,531706.067,1658419199999,29940745.34214,74896,272969.925,15374475.99707,0
1658419200000,56.47,58.47,56.45,58.37,468870.601,1658433599999,27015908.20434,64234,254994.608,14693033.20644,0
1658433600000,58.38,58.63,57.62,57.99,267080.136,1658447999999,15523656.03531,42363,125653.506,7305222.84414,0
1658448000000,57.99,58.53,57.38,57.55,288189.896,1658462399999,16716669.36852,45101,133710.101,7757435.17285,0
1658462400000,57.56,58.61,57.30,57.99,289316.989,1658476799999,16757397.30208,43713,150684.382,8728709.53849,0
1658476800000,58.00,59.07,57.88,58.98,470748.212,1658491199999,27598694.98615,61614,247366.095,14506474.05572,0
1658491200000,58.98,59.18,56.95,57.12,554885.061,1658505599999,32356039.94643,79292,267575.037,15612524.28824,0
1658505600000,57.13,57.67,55.60,55.76,380533.773,1658519999999,21643507.80230,59941,178769.022,10174238.64837,0
1658520000000,55.74,56.75,55.46,56.05,267379.981,1658534399999,14970257.77441,45868,132761.349,7434202.82886,0
1658534400000,56.05,56.66,55.32,56.39,228485.851,1658548799999,12823506.26434,34940,116397.358,6530168.21968,0
1658548800000,56.39,57.22,56.34,56.69,210730.010,1658563199999,11970060.61810,32070,97614.479,5544911.92190,0
1658563200000,56.68,56.95,54.81,54.86,334365.596,1658577599999,18684754.38507,56228,156018.417,8720691.16771,0
1658577600000,54.86,55.71,54.63,55.49,300522.609,1658591999999,16629288.02875,49849,149074.668,8247548.52950,0
1658592000000,55.49,55.85,54.44,55.41,339852.356,1658606399999,18730976.35060,52018,165682.979,9132690.50718,0
1658606400000,55.41,56.78,55.20,56.28,270462.802,1658620799999,15148811.28492,43164,139128.039,7794231.24980,0
1658620800000,56.28,57.25,56.26,56.92,276027.745,1658635199999,15696249.53179,43401,133251.446,7578456.67502,0
1658635200000,56.92,58.21,56.80,57.86,406973.197,1658649599999,23460115.76043,54627,204583.586,11798182.03598,0
1658649600000,57.85,58.55,57.42,58.00,266961.896,1658663999999,15455637.06990,45912,134820.523,7806434.00110,0
1658664000000,58.00,58.50,57.22,58.16,286539.801,1658678399999,16599098.71030,52335,144039.481,8345146.29607,0
1658678400000,58.16,59.52,58.11,59.20,560174.469,1658692799999,32991905.25201,73283,297861.077,17544203.80260,0
1658692800000,59.21,59.80,57.89,58.33,477798.090,1658707199999,28180660.16728,68709,233492.725,13783811.61153,0
1658707200000,58.34,58.99,55.82,56.11,589707.435,1658721599999,33549540.62357,84439,271428.693,15449267.77353,0
1658721600000,56.12,56.54,55.68,56.07,320205.573,1658735999999,17990883.20081,41107,160681.355,9028593.82692,0
1658736000000,56.06,56.82,55.87,56.54,328337.566,1658750399999,18516206.61233,43025,174952.240,9866174.24312,0
1658750400000,56.53,56.72,55.70,56.42,408891.275,1658764799999,23017715.51777,55847,214788.305,12092796.68603,0
1658764800000,56.41,56.73,54.73,55.80,422753.661,1658779199999,23615304.26544,57474,197444.832,11038653.57317,0
1658779200000,55.81,56.48,53.83,53.93,551889.079,1658793599999,30656440.36022,68856,251820.820,14004873.76398,0
1658793600000,53.93,54.12,52.77,53.53,506654.080,1658807999999,27105486.03785,69418,239767.364,12830054.66585,0
