open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1704067200000,14.951,15.220,14.871,14.941,1872505.51,1704081599999,28214572.10315,68586,907251.19,13671759.86202,0
1704081600000,14.940,15.237,14.812,15.231,1766535.01,1704095999999,26515817.16142,68296,936662.95,14065610.29736,0
1704096000000,15.231,15.357,15.139,15.310,1560556.64,1704110399999,23833083.38830,57736,741778.08,11326966.32613,0
1704110400000,15.310,15.336,15.155,15.316,1945719.95,1704124799999,29686292.73607,62721,929141.67,14180914.70701,0
1704124800000,15.318,15.532,15.198,15.468,2526912.49,1704139199999,38842571.67416,82931,1248182.03,19189547.26072,0
1704139200000,15.468,15.594,15.383,15.563,2254602.80,1704153599999,34934453.26115,74679,1090105.15,16893373.90668,0
1704153600000,15.563,15.869,15.508,15.718,3440499.66,1704167999999,54120346.24619,112074,1733019.18,27264330.94303,0
1704168000000,15.718,15.961,15.712,15.905,2263926.30,1704182399999,35888588.19052,62977,1183020.25,18755476.23405,0
1704182400000,15.905,16.087,15.824,15.884,3948845.16,1704196799999,63102731.42408,109239,1812517.10,28966176.45375,0
1704196800000,15.884,15.983,15.276,15.375,4839735.82,1704211199999,75627717.64140,139521,2262709.80,35352990.08469,0
1704211200000,15.376,15.440,15.100,15.238,3548604.24,1704225599999,54163098.09487,120448,1704574.49,26023710.18408,0
1704225600000,15.237,15.319,15.059,15.180,2721762.11,1704239999999,41309474.12554,91010,1268600.50,19254465.97390,0
1704240000000,15.180,15.407,15.125,15.312,1847570.02,1704254399999,28254620.88142,59055,903585.91,13819230.33800,0
1704254400000,15.312,15.593,15.272,15.323,2591746.18,1704268799999,40021539.37426,70730,1286996.16,19880716.11590,0
1704268800000,15.324,15.572,14.800,14.943,5026883.49,1704283199999,76524746.52525,145119,2401468.11,36582062.04350,0
1704283200000,14.944,14.984,12.066,14.192,20108323.05,1704297599999,274758398.40190,578028,8918744.91,121981386.38527,0
1704297600000,14.193,14.254,13.692,14.045,4842874.88,1704311999999,68032617.79071,163065,2317769.91,32562885.02475,0
1704312000000,14.045,14.308,14.029,14.147,2492416.06,1704326399999,35315336.56569,76322,1186377.82,16816334.02079,0
1704326400000,14.146,14.388,13.972,14.304,3449844.17,1704340799999,48946419.06419,102061,1623726.17,23043246.42126,0
1704340800000,14.306,14.499,14.253,14.294,2271353.65,1704355199999,32669542.99086,71174,1084244.05,15597021.79550,0
1704355200000,14.296,14.395,14.105,14.340,2647370.43,1704369599999,37780752.20464,80336,1262668.50,18018603.76378,0
1704369600000,14.339,14.690,14.240,14.670,4016683.60,1704383999999,58003986.60603,111618,1998154.06,28860365.92612,0
1704384000000,14.670,14.694,14.424,14.604,3031763.46,1704398399999,44130332.47650,89342,1484038.16,21605157.68690,0
1704398400000,14.604,14.780,14.455,14.526,2329342.54,1704412799999,34047094.77210,76976,1171968.01,17136985.91452,0
1704412800000,14.527,14.659,13.770,14.133,5469786.28,1704427199999,77810627.04544,166657,2566158.13,36516858.80892,0
1704427200000,14.132,14.510,14.011,14.449,4310453.42,1704441599999,61472509.65394,114013,2211308.67,31539869.67123,0
1704441600000,14.449,14.652,14.171,14.193,5594604.39,1704455999999,80711395.71338,155771,2696866.82,38923430.14504,0
1704456000000,14.193,14.248,13.800,14.035,5575710.06,1704470399999,78372510.99893,168794,2809070.39,39493370.65050,0
1704470400000,14.034,14.116,13.675,13.813,4179446.41,1704484799999,58231405.40012,129563,2075089.24,28917939.12838,0
1704484800000,13.812,14.092,13.801,14.091,2418010.34,1704499199999,33755093.34804,82727,1194402.44,16669553.70573,0
1704499200000,14.091,14.100,13.769,13.831,1924334.91,1704513599999,26766430.27861,63989,943407.53,13121435.78729,0
1704513600000,13.830,13.877,13.161,13.342,6206255.98,1704527999999,83376544.01505,176728,2986693.58,40130830.47691,0
1704528000000,13.341,13.613,13.226,13.570,2538759.44,1704542399999,34200643.12450,78112,1325685.95,17858178.84899,0
1704542400000,13.571,13.650,13.393,13.618,2076232.64,1704556799999,28119373.12453,67674,979630.57,13267733.03025,0
1704556800000,13.618,13.690,13.471,13.521,1906143.60,1704571199999,25895220.42644,59927,887037.36,12054255.65829,0
1704571200000,13.521,13.562,13.254,13.432,1529183.81,1704585599999,20511869.50053,53773,716296.92,9612095.01155,0
1704585600000,13.432,13.667,13.384,13.560,2254826.96,1704599999999,30512378.63155,70162,1065701.66,14423930.80239,0
1704600000000,13.561,13.740,13.559,13.645,2568237.16,1704614399999,35084521.87327,71196,1271530.34,17370632.88630,0
1704614400000,13.645,13.707,13.388,13.495,2690507.18,1704628799999,36391965.97214,84045,1285676.56,17390127.29637,0
1704628800000,13.495,13.678,13.403,13.470,2073603.46,1704643199999,28101493.45127,70108,1021602.97,13841841.45175,0
1704643200000,13.470,13.604,13.287,13.573,2295037.15,1704657599999,30856555.12544,73348,1113728.38,14975504.65096,0
1704657600000,13.573,13.612,12.959,13.150,3767091.15,1704671999999,49701650.83777,117635,1846718.71,24370338.19969,0
1704672000000,13.149,13.376,12.517,12.834,9313455.54,1704686399999,121029614.98831,275948,4506313.21,58564573.79490,0
1704686400000,12.835,13.566,12.767,13.486,4752760.11,1704700799999,63090087.41248,140425,2371362.10,31471983.32307,0
1704700800000,13.486,13.570,13.205,13.495,3342038.52,1704715199999,44786924.59472,97913,1650959.74,22126118.55684,0
1704715200000,13.495,13.847,13.484,13.578,5163052.65,1704729599999,70462778.13813,150531,2551483.05,34820466.98237,0
1704729600000,13.578,14.396,13.505,14.382,4720483.20,1704743999999,65965353.21215,155804,2437024.99,34055791.71546,0
1704744000000,14.381,14.398,14.091,14.140,2257900.85,1704758399999,32036808.65729,73034,1111177.43,15767100.54431,0
1704758400000,14.140,14.250,13.847,13.984,3099066.22,1704772799999,43399946.85965,97683,1516003.69,21239364.28352,0
1704772800000,13.983,14.178,13.910,14.050,2502577.01,1704787199999,35154055.61694,74520,1253298.55,17605926.47705,0
1704787200000,14.050,14.154,13.681,13.805,3822579.94,1704801599999,53016595.61855,107308,1852944.05,25703906.98679,0
1704801600000,13.805,13.879,13.152,13.560,6561498.54,1704815999999,89130150.29334,198363,3190500.01,43355767.10778,0
1704816000000,13.560,13.727,13.404,13.645,2970897.69,1704830399999,40354800.52645,98500,1458738.29,19816269.73250,0
1704830400000,13.646,13.871,13.355,13.712,8104956.66,1704844799999,110329364.41034,271040,3958734.61,53889220.44779,0
1704844800000,13.711,13.963,13.562,13.640,2455111.52,1704859199999,33815867.05087,92093,1219295.37,16795685.28480,0
1704859200000,13.638,13.798,13.597,13.674,1406371.53,1704873599999,19272754.09166,55098,697219.31,9553799.64739,0
1704873600000,13.675,14.470,13.565,14.218,5371549.80,1704887999999,76015846.18689,161612,2782145.52,39347943.64088,0
1704888000000,14.218,14.381,13.596,14.254,6022734.74,1704902399999,84405937.08328,214329,2945718.28,41284510.79741,0
1704902400000,14.253,14.327,14.004,14.319,3210843.25,1704916799999,45435186.67674,129511,1586123.16,22450636.34177,0
1704916800000,14.319,15.364,13.916,15.077,8369189.95,1704931199999,122703569.58759,329304,4120196.58,60420652.30050,0
1704931200000,15.077,15.108,14.772,14.985,3308144.22,1704945599999,49393663.93238,118424,1548622.54,23124975.25023,0
1704945600000,14.984,14.997,14.593,14.833,2537677.40,1704959999999,37546299.81218,92521,1229502.30,18191362.92805,0
1704960000000,14.832,15.350,14.780,15.335,3515139.16,1704974399999,53152763.53988,124633,1700147.78,25708064.98769,0
1704974400000,15.332,15.696,14.881,15.035,8090002.22,1704988799999,124346340.93597,266103,3957368.64,60846782.96213,0
1704988800000,15.036,15.154,14.693,15.125,4203136.30,1705003199999,62776819.70167,139684,2077542.41,31027337.07661,0
1705003200000,15.126,15.186,14.815,15.020,2364587.91,1705017599999,35418221.81723,78710,1149932.79,17222107.29194,0
1705017600000,15.020,15.072,14.741,14.783,2109257.42,1705031999999,31383170.31236,82562,969013.66,14414733.05584,0
1705032000000,14.783,14.997,14.695,14.766,1773555.87,1705046399999,26321909.72369,68609,888040.89,13178178.30311,0
1705046400000,14.766,15.008,14.639,14.980,2359200.45,1705060799999,34934872.52185,81912,1230461.35,18222776.66701,0
1705060800000,14.979,15.306,14.725,14.786,5681554.03,1705075199999,85624758.76890,179747,2777748.71,41871797.29912,0
1705075200000,14.786,14.946,14.000,14.338,6862134.88,1705089599999,99163121.42658,227689,3270145.69,47259864.95462,0
1705089600000,14.339,14.453,13.563,14.157,4617152.56,1705103999999,64774662.23580,165773,2328988.52,32686012.71739,0
1705104000000,14.156,14.216,13.784,14.034,2402593.24,1705118399999,33685903.50615,89947,1128029.39,15818595.19219,0
1705118400000,14.034,14.244,14.019,14.173,1282646.16,1705132799999,18171612.37286,49513,632394.99,8957028.78648,0
1705132800000,14.174,14.276,14.000,14.224,2010829.73,1705147199999,28412047.53176,63248,988259.99,13962442.31606,0
1705147200000,14.224,14.355,14.121,14.246,1884368.39,1705161599999,26812312.81514,64485,866683.60,12331393.48868,0
1705161600000,14.246,14.325,14.123,14.275,1217349.45,1705175999999,17315439.15065,49460,572496.04,8142864.60379,0
1705176000000,14.274,14.435,14.263,14.350,1495174.08,1705190399999,21477426.46534,53791,823144.12,11820990.30435,0
1705190400000,14.345,14.612,14.266,14.443,2406183.90,1705204799999,34714170.12299,79946,1224242.38,17665056.75804,0
1705204800000,14.442,15.252,14.410,14.887,7500861.31,1705219199999,111760790.58513,207825,3716363.71,55348085.21393,0
1705219200000,14.886,15.297,14.843,15.094,4903768.81,1705233599999,74056751.81370,128283,2453381.07,37046766.75720,0
1705233600000,15.093,15.340,14.954,15.220,3991348.66,1705247999999,60440233.36952,108281,1962454.52,29718144.73118,0
1705248000000,15.220,15.443,14.905,14.926,5046676.93,1705262399999,76577422.51378,143912,2528135.64,38381737.09162,0
1705262400000,14.927,15.317,14.752,14.765,5736191.46,1705276799999,86064084.63237,176683,2827831.21,42429270.91944,0
1705276800000,14.765,15.874,14.756,15.589,8363464.54,1705291199999,128776333.96771,232370,4313430.20,66398640.66239,0
1705291200000,15.588,15.689,15.427,15.446,4156744.06,1705305599999,64596897.32839,116345,1979243.50,30762949.77880,0
1705305600000,15.447,15.845,15.444,15.643,4280567.55,1705319999999,67005349.09073,128996,2145371.14,33582944.49176,0
1705320000000,15.643,16.027,15.220,15.320,8797138.17,1705334399999,137787792.79348,251768,4264093.53,66846944.35856,0
1705334400000,15.318,15.697,15.243,15.338,3910057.39,1705348799999,60433919.83699,128458,1966538.95,30387901.11171,0
1705348800000,15.338,15.426,14.984,15.185,3124517.70,1705363199999,47495154.09605,103141,1549989.20,23567725.94283,0
1705363200000,15.185,15.365,15.057,15.327,2605783.53,1705377599999,39675461.49538,91693,1324827.13,20176381.13990,0
1705377600000,15.328,15.330,15.014,15.103,2160055.59,1705391999999,32689909.01501,76511,1032237.99,15623279.93057,0
1705392000000,15.104,15.249,14.964,15.069,2334096.93,1705406399999,35304718.17908,76282,1137496.97,17202970.82305,0
1705406400000,15.069,15.185,14.733,15.066,4823496.69,1705420799999,72298558.85121,143156,2252269.55,33764168.31068,0
1705420800000,15.065,15.168,14.961,15.098,2452347.21,1705435199999,36934618.76331,83564,1188847.40,17907343.07489,0
1705435200000,15.099,15.349,15.098,15.269,2427339.52,1705449599999,37037014.09318,80061,1184382.55,18072920.76811,0
1705449600000,15.269,15.883,15.269,15.846,6215588.97,1705463999999,97068355.17298,166752,3158215.57,49317294.01323,0
1705464000000,15.846,16.006,15.732,15.771,6873658.24,1705478399999,109147942.36294,182270,3378206.41,53651277.21796,0
1705478400000,15.771,16.143,15.613,15.828,7157997.31,1705492799999,113741547.08070,194919,3585164.86,56986576.15748,0
1705492800000,15.827,16.396,15.728,16.112,9330394.35,1705507199999,150028486.05096,273979,4901484.12,78827039.97028,0
1705507200000,16.112,16.170,15.605,15.896,7518035.96,1705521599999,119270719.16840,210162,3736323.83,59277216.46103,0
1705521600000,15.896,15.993,15.498,15.761,3644552.01,1705535999999,57366350.03382,115454,1745887.46,27477665.95591,0
1705536000000,15.761,15.777,15.250,15.297,3797150.67,1705550399999,58671816.89319,113558,1675260.79,25882661.27500,0
1705550400000,15.297,15.515,15.217,15.457,2769773.56,1705564799999,42548532.23285,86667,1418474.18,21796071.78698,0
1705564800000,15.457,15.459,15.174,15.440,3724013.97,1705579199999,57118749.45321,103794,1839352.66,28216162.33819,0
1705579200000,15.439,15.533,15.070,15.170,5658833.22,1705593599999,86421816.71060,162570,2722343.30,41591383.39817,0
1705593600000,15.170,15.174,14.183,14.323,9123181.77,1705607999999,134138372.75580,281658,4283950.20,63011387.87896,0
1705608000000,14.324,14.705,14.243,14.653,4130710.99,1705622399999,59885820.29233,136798,2152777.02,31212637.10590,0
1705622400000,14.654,14.850,14.455,14.800,3902760.86,1705636799999,57104946.47752,121957,2032388.40,29747232.66025,0
1705636800000,14.799,15.054,14.717,15.045,4302012.40,1705651199999,64021473.47680,118928,2172188.01,32338192.53200,0
1705651200000,15.045,15.669,14.887,15.515,8174387.05,1705665599999,125541573.59782,212802,4039371.15,62018730.44996,0
1705665600000,15.515,15.637,15.025,15.160,8599911.45,1705679999999,132158649.79685,234363,4089164.21,62867383.62361,0
1705680000000,15.159,15.555,14.630,15.530,9460594.98,1705694399999,142379359.60386,300523,4843095.52,72910929.04211,0
1705694400000,15.529,16.425,15.385,16.121,7571667.25,1705708799999,120099371.39479,241518,3973549.32,63036799.37858,0
1705708800000,16.122,16.451,15.767,16.009,8580296.87,1705723199999,137813420.52598,248346,4298687.08,69058747.03213,0
1705723200000,16.008,16.534,16.007,16.410,6489624.17,1705737599999,105794413.08542,189357,3416544.02,55700249.35136,0
1705737600000,16.411,16.567,15.817,16.015,8051262.09,1705751999999,129897380.61516,216081,3700574.48,59732164.05739,0
1705752000000,16.015,16.078,15.726,15.739,4929085.08,1705766399999,78394582.79862,134508,2298904.07,36569413.68992,0
1705766400000,15.740,15.930,15.628,15.824,3597165.44,1705780799999,56751123.83710,110537,1778594.88,28071947.82945,0
1705780800000,15.824,15.904,15.705,15.782,2885534.33,1705795199999,45544224.93196,86005,1482672.96,23401049.63288,0
1705795200000,15.781,15.781,15.494,15.681,3033261.04,1705809599999,47406178.53247,95726,1453726.54,22725189.27259,0
1705809600000,15.683,15.683,15.481,15.634,1925352.11,1705823999999,30006475.34616,72740,973636.01,15175509.83413,0
1705824000000,15.635,15.915,15.559,15.756,3500070.26,1705838399999,55196691.93954,104074,1927615.32,30403214.64496,0
1705838400000,15.756,15.817,15.438,15.490,3186567.47,1705852799999,49841605.11200,97842,1446474.77,22638503.61489,0
1705852800000,15.490,15.614,15.373,15.509,2346462.07,1705867199999,36355575.47891,76452,1166555.31,18076479.30592,0
1705867200000,15.510,15.577,15.379,15.396,1572923.64,1705881599999,24312592.22553,60470,766052.93,11839965.48514,0
1705881600000,15.397,15.734,15.220,15.577,6464311.16,1705895999999,99788445.41987,193511,3297244.25,50908720.01259,0
1705896000000,15.578,15.979,15.482,15.680,6273208.19,1705910399999,98566101.14626,183456,3150196.29,49500607.00124,0
1705910400000,15.681,15.742,14.950,15.168,8307008.02,1705924799999,127173410.51893,245436,3995901.16,61185021.75015,0
1705924800000,15.168,15.440,14.790,15.087,6784316.26,1705939199999,102370642.88630,216738,3416857.66,51569440.50802,0
1705939200000,15.088,15.169,14.551,14.721,6327941.13,1705953599999,94191706.70258,217731,3128946.11,46577036.63098,0
1705953600000,14.721,14.959,14.500,14.593,3751480.72,1705967999999,55129005.91492,126878,1876798.47,27579340.68476,0
1705968000000,14.593,14.886,14.572,14.704,2882982.13,1705982399999,42499356.06818,101750,1445289.72,21305921.81998,0
1705982400000,14.704,14.880,14.483,14.561,2686007.95,1705996799999,39566014.51109,94608,1300260.81,19160679.72486,0
1705996800000,14.561,14.623,13.851,13.987,9583385.35,1706011199999,135578625.22015,303846,4568200.48,64607104.86302,0
1706011200000,13.987,14.209,13.554,14.117,7225348.17,1706025599999,100207478.49593,227819,3533965.99,49036467.73166,0
1706025600000,14.117,14.236,13.852,13.867,4249913.55,1706039999999,59679609.87111,137033,1980987.94,27824304.16691,0
1706040000000,13.867,14.323,13.788,14.292,3140118.73,1706054399999,44102181.36295,102533,1549344.57,21759382.95505,0
